ZS.D046  	46.39337	 11.40562	1462.0
ZS.D047  	46.44738	 11.64038	1967.0
Z3.A029A 	47.43007	 13.76105	 992.0
ZS.D045  	46.34668	 11.26656	 224.0
SI.BOSI  	46.49520	 11.31850	 242.0
ZS.D043  	46.29673	 10.86170	1456.0
ZS.D040  	46.15113	 10.35201	 666.0
MN.TUE   	46.47223	  9.34732	1924.0
Z3.A117A 	49.04409	  9.56839	 494.0
Z3.A402A 	42.87933	  5.30050	-1632.0
Z3.A007A 	48.71625	 15.52879	 484.0
GR.FUR   	48.16390	 11.27680	 565.0
TH.BBWF  	50.73536	 10.50421	 400.0
FR.ISO   	44.18400	  7.05000	 910.0
Z3.A107A 	48.03109	 10.22715	 684.0
IV.NRCA  	42.83355	 13.11427	 927.0
IV.PII   	43.72193	 10.52495	  66.0
IV.FVI   	46.59658	 12.78040	1024.0
GR.GRC3  	48.89017	 11.58582	 438.0
GR.GRC1  	48.99617	 11.52135	 512.0
SL.ZALS  	46.43420	 15.02460	 741.0
Z3.A027A 	46.81590	 14.00737	1217.0
Z3.A167A 	46.74690	  5.31951	 203.0
Z3.A037A 	47.07035	 10.26432	2020.0
CH.DIX   	46.08105	  7.40839	2370.2
CH.MTI02 	47.37927	  7.16525	 508.0
CH.SGT05 	47.44186	  9.45595	 856.0
CH.SGT04 	47.34844	  9.34902	 987.0
IV.MAGO  	43.27325	 10.65793	 280.0
CH.SGT03 	47.36555	  9.19945	 873.0
ZS.D102  	46.53063	 10.45262	2852.0
IV.MAGA  	45.77530	 10.62860	1265.0
CH.LKBD2 	46.37455	  7.64433	2128.0
XT.AAE46 	46.56413	 13.25389	1908.0
FR.LAJAS 	43.96984	  3.22137	 700.0
FR.BLAF  	43.95100	  6.04500	 590.0
FR.MLYF  	43.98800	  5.76750	 765.0
Z3.A171A 	46.20080	  4.11250	 378.0
SK.SMOL  	48.51390	 17.42870	 400.0
SL.MOZS  	46.29410	 14.44330	 660.0
IV.IMI   	43.91050	  7.89317	 840.0
IV.ASQU  	43.79670	 11.78930	 860.0
SL.VNDS  	46.10160	 14.70140	 531.0
OX.AGOR  	46.23290	 12.04720	 631.0
Z3.A128A 	49.39860	  8.59629	 104.0
FR.OPS   	48.92126	  7.88278	 198.0
ZS.D019  	46.72250	 14.14580	 599.0
FR.VOEL  	48.96674	  7.12266	 273.0
Z3.A303A 	45.34427	 12.31822	  11.0
Z3.A213A 	47.49670	  5.47990	 282.0
Z3.A145A 	47.86730	 12.39600	 537.0
SX.GUNZ  	50.36350	 12.33160	 600.0
FR.ENAUX 	44.10950	  6.77750	1350.0
IV.SEI   	44.05428	 11.35855	 610.0
Z3.A163A 	47.19700	  5.20102	 222.0
FR.RSL   	45.68821	  6.62452	1590.0
TH.MEIN  	50.56535	 10.46102	 491.0
SL.GROS  	46.46100	 15.50180	 930.0
Z3.A353A 	49.51780	 10.54260	 415.0
IV.CING  	43.37557	 13.19540	 626.0
TH.CRUX  	50.60195	 10.79214	 712.0
Z3.A186A 	44.79320	  5.58910	 978.0
Z3.A204A 	43.24130	  5.60990	 512.0
Z3.A185A 	45.12090	  5.07280	 420.0
Z3.A011B 	47.40859	 15.95872	 556.0
SL.SKDS  	45.54640	 14.01430	 552.0
GR.GRC4  	49.08675	 11.52627	 503.0
CH.GRIMS 	46.57815	  8.31886	1746.0
IV.FAGN  	42.26573	 13.58379	 761.0
GR.GRC2  	48.86757	 11.37554	 445.0
Z3.A010A 	47.07333	 16.07925	 266.0
Z3.A331A 	49.15011	 18.22094	 427.0
ZS.D054  	46.69037	 12.90810	1151.0
FR.OGCB  	44.85014	  5.09654	 738.0
ZS.D098  	47.13807	 13.73476	1099.0
FR.GRN   	45.24130	  5.74390	1040.0
ZS.D095  	46.96427	 12.97516	1980.0
ZS.D094  	46.93456	 12.86729	1423.0
ZS.D097  	47.08931	 13.54989	1086.0
ZS.D096  	47.01387	 13.18636	1271.0
ZS.D091  	46.80656	 12.26355	1834.0
ZS.D090  	46.77144	 12.09082	1404.0
ZS.D093  	46.88325	 12.63260	1226.0
ZS.D092  	46.82832	 12.46246	1561.0
Z3.A085A 	49.43920	 16.19620	 458.0
IV.INTR  	42.01154	 13.90460	 924.0
Z3.A107D 	48.01753	 10.19455	 689.0
Z3.A156A 	47.94670	  4.53410	 380.0
