# Rayleigh AN RR
# 13628 measurements
# Periods:                   2.0  2.5  3.0  4.0  5.0  6.5  8.0  10.0  12.5  15.0  20.0  25.0  30.0  40.0  50.0  65.0  80.0 
# lat1   lon1   lat2   lon2 ttime ttime ttime ... 
46.483  9.450 45.614 16.754   nan   nan   nan   nan   nan 191.7 188.6 185.3 181.9 178.0 169.8 162.0 155.4 146.1 142.9 141.0 139.0
46.312 12.445 46.625 10.830   nan   nan  44.6  42.9  42.3  42.1  42.1  41.8  40.8  39.3  36.8  35.2   nan   nan   nan   nan   nan
47.171 17.535 45.881 11.188   nan   nan   nan   nan   nan   nan   nan 165.4 161.8 157.1 147.5 139.4 135.5 130.8 128.6 126.2 124.5
45.987 13.634 47.102 14.193   nan  45.8  45.3  44.1  43.6  42.1  41.3  41.1  41.0  40.3  38.1  36.2   nan   nan   nan   nan   nan
46.509 14.549 47.049 13.905  28.0  26.8  26.1  25.9  25.6  25.3  24.7  24.1  23.4  22.7   nan   nan   nan   nan   nan   nan   nan
47.487 10.762 46.690 12.908   nan   nan  61.5  60.3  60.1  59.7  59.2  59.0  58.7  57.8  54.9  52.2   nan   nan   nan   nan   nan
46.472  9.347 45.528 14.381   nan   nan   nan   nan   nan 132.4 130.5 128.3 125.4 122.9 117.4 112.1 108.5 102.9  99.9  98.2   nan
47.287  9.880 46.150 15.470   nan   nan   nan   nan   nan   nan 141.9 140.2 138.7 137.2 132.6 127.4 122.5 115.3 111.6 108.7   nan
47.980 11.719 47.487 10.762  44.6  42.8  41.9  39.9  37.7  34.3  32.1  30.6  29.2  27.9   nan   nan   nan   nan   nan   nan   nan
46.472  9.347 46.348 11.238   nan  49.6  49.4  48.5  47.6  46.8  46.5  46.3  46.1  45.6  44.2  42.9   nan   nan   nan   nan   nan
46.228 13.737 46.037 11.523   nan   nan   nan  59.3  58.3  56.1  54.7  54.0  53.6  52.6  49.5  47.1  45.5   nan   nan   nan   nan
45.893 14.064 47.684 11.003   nan   nan   nan   nan   nan 100.1  99.3  97.9  96.1  94.7  89.2  84.1  82.4  78.2  75.7   nan   nan
45.959 10.944 47.242 13.804   nan   nan   nan   nan   nan  85.8  84.8  83.8  83.3  82.2  78.1  74.5  71.3  67.2  64.4   nan   nan
47.251 15.523 47.345 11.104   nan   nan   nan   nan 110.1 109.3 108.5 107.1 105.2 103.8  99.3  94.0  89.4  84.0  82.0  80.4   nan
47.049  9.381 46.654 11.543   nan   nan  59.5  58.3  57.4  56.7  56.3  55.8  55.0  54.0  51.7  49.8   nan   nan   nan   nan   nan
47.487 10.762 47.205 14.107   nan   nan   nan  85.7  84.4  83.5  83.1  82.2  80.8  79.5  75.8  70.3  67.1  64.8   nan   nan   nan
46.228 13.737 46.722 14.146  22.2  21.3  20.4  19.4  19.1  18.9  18.8  18.7  18.4  18.0   nan   nan   nan   nan   nan   nan   nan
